case_id,contrast,slice_idx,label,label_id,model,gt_pixels,prompt_type,text_prompt,dice,iou,precision,recall
BraTS-MET-00009-000,t1n,85,SNFH,2,sam3,889,box,,0.5644341801385682,0.39317889317889315,0.4788401253918495,0.6872890888638921
BraTS-MET-00009-000,t1n,85,SNFH,2,sam3,889,text,Peritumoral Edema,0.5624711848778239,0.39127645926876203,0.4765625,0.6861642294713161
BraTS-MET-00009-000,t1n,85,ET,3,sam3,853,box,,0.5903723887375113,0.41881443298969073,0.48183839881393625,0.7620164126611958
BraTS-MET-00009-000,t1n,85,ET,3,sam3,853,text,Enhancing Tumor,0.16329830234438156,0.08890845070422536,0.2630208333333333,0.11840562719812427
BraTS-MET-00009-000,t1n,86,NETC,1,sam3,514,box,,0.6553480475382003,0.48737373737373735,0.5813253012048193,0.7509727626459144
BraTS-MET-00009-000,t1n,86,NETC,1,sam3,514,text,Non-Enhancing Tumor Core,0.48703170028818443,0.3219047619047619,0.9388888888888889,0.32879377431906615
BraTS-MET-00009-000,t1n,86,SNFH,2,sam3,954,box,,0.5434869739478958,0.3731425426527243,0.4399740428293316,0.710691823899371
BraTS-MET-00009-000,t1n,86,SNFH,2,sam3,954,text,Peritumoral Edema,0.4946058091286307,0.32855567805953695,0.40934065934065933,0.6247379454926625
BraTS-MET-00009-000,t1n,86,ET,3,sam3,831,box,,0.5998168498168498,0.42838456507521255,0.48410938654841096,0.7882069795427196
BraTS-MET-00009-000,t1n,86,ET,3,sam3,831,text,Enhancing Tumor,0.12510711225364182,0.06672760511882998,0.21726190476190477,0.08784596871239471
BraTS-MET-00009-000,t1n,87,NETC,1,sam3,480,box,,0.5820777160983347,0.4105145413870246,0.469910371318822,0.7645833333333333
BraTS-MET-00009-000,t1n,87,NETC,1,sam3,480,text,Non-Enhancing Tumor Core,0.4906832298136646,0.32510288065843623,0.9634146341463414,0.32916666666666666
BraTS-MET-00009-000,t1n,87,SNFH,2,sam3,873,box,,0.5219242230736484,0.353110599078341,0.4153116531165312,0.702176403207331
BraTS-MET-00009-000,t1n,87,SNFH,2,sam3,873,text,Peritumoral Edema,0.5004248088360238,0.3337110481586402,0.3977042538825118,0.6746849942726232
BraTS-MET-00009-000,t1n,87,ET,3,sam3,819,box,,0.5980392156862745,0.42657342657342656,0.4708771929824561,0.8192918192918193
BraTS-MET-00009-000,t1n,87,ET,3,sam3,819,text,Enhancing Tumor,0.13108945969884853,0.07014218009478673,0.23870967741935484,0.09035409035409035
BraTS-MET-00009-000,t1n,88,NETC,1,sam3,436,box,,0.5120481927710844,0.3441295546558704,0.3811659192825112,0.7798165137614679
BraTS-MET-00009-000,t1n,88,NETC,1,sam3,436,text,Non-Enhancing Tumor Core,0.47038327526132406,0.30751708428246016,0.9782608695652174,0.30963302752293576
BraTS-MET-00009-000,t1n,88,SNFH,2,sam3,872,box,,0.5295950155763239,0.3601694915254237,0.43272727272727274,0.6823394495412844
BraTS-MET-00009-000,t1n,88,SNFH,2,sam3,872,text,Peritumoral Edema,0.5175600739371534,0.3491271820448878,0.43343653250773995,0.6422018348623854
BraTS-MET-00009-000,t1n,88,ET,3,sam3,784,box,,0.5751575157515751,0.4036639292482628,0.4443671766342142,0.8150510204081632
BraTS-MET-00009-000,t1n,88,ET,3,sam3,784,text,Enhancing Tumor,0.08943862987630828,0.046812749003984064,0.1760299625468165,0.05994897959183673
BraTS-MET-00009-000,t1n,89,NETC,1,sam3,324,box,,0.49391304347826087,0.3279445727482679,0.34382566585956414,0.8765432098765432
BraTS-MET-00009-000,t1n,89,NETC,1,sam3,324,text,Non-Enhancing Tumor Core,0.589247311827957,0.4176829268292683,0.9716312056737588,0.4228395061728395
BraTS-MET-00009-000,t1n,89,SNFH,2,sam3,885,box,,0.5369840621168778,0.36703910614525137,0.4206145966709347,0.7423728813559322
BraTS-MET-00009-000,t1n,89,SNFH,2,sam3,885,text,Peritumoral Edema,0.5137385512073273,0.3456582633053221,0.4067237969676994,0.6971751412429379
BraTS-MET-00009-000,t1n,89,ET,3,sam3,791,box,,0.6066093254866456,0.43534762833008445,0.47249647390691113,0.8470290771175727
BraTS-MET-00009-000,t1n,89,ET,3,sam3,791,text,Enhancing Tumor,0.14773776546629733,0.07976071784646062,0.273972602739726,0.1011378002528445
BraTS-MET-00009-000,t1n,90,NETC,1,sam3,244,box,,0.4270109235352532,0.27146464646464646,0.2817824377457405,0.8811475409836066
BraTS-MET-00009-000,t1n,90,NETC,1,sam3,244,text,Non-Enhancing Tumor Core,0.6840731070496083,0.5198412698412699,0.9424460431654677,0.5368852459016393
BraTS-MET-00009-000,t1n,90,SNFH,2,sam3,899,box,,0.5306284805091488,0.3611261505143476,0.4130030959752322,0.7419354838709677
BraTS-MET-00009-000,t1n,90,SNFH,2,sam3,899,text,Peritumoral Edema,0.5556008146639512,0.38465877044557245,0.4383033419023136,0.7586206896551724
BraTS-MET-00009-000,t1n,90,ET,3,sam3,755,box,,0.5985542168674699,0.4270976616231087,0.47045454545454546,0.8225165562913908
BraTS-MET-00009-000,t1n,90,ET,3,sam3,755,text,Enhancing Tumor,0.16380952380952382,0.08921161825726141,0.29152542372881357,0.11390728476821192
BraTS-MET-00009-000,t1n,91,NETC,1,sam3,190,box,,0.4605087014725569,0.2991304347826087,0.3087971274685817,0.9052631578947369
BraTS-MET-00009-000,t1n,91,NETC,1,sam3,190,text,Non-Enhancing Tumor Core,0.02197802197802198,0.011111111111111112,0.012430939226519336,0.09473684210526316
BraTS-MET-00009-000,t1n,91,SNFH,2,sam3,932,box,,0.5506783719074222,0.3799559471365639,0.4383735705209657,0.740343347639485
BraTS-MET-00009-000,t1n,91,SNFH,2,sam3,932,text,Peritumoral Edema,0.5104895104895105,0.3427230046948357,0.40012180267965897,0.7049356223175965
BraTS-MET-00009-000,t1n,91,ET,3,sam3,690,box,,0.5728444003964321,0.4013888888888889,0.4352409638554217,0.8376811594202899
BraTS-MET-00009-000,t1n,91,ET,3,sam3,690,text,Enhancing Tumor,0.21654929577464788,0.12142152023692004,0.2757847533632287,0.1782608695652174
BraTS-MET-00009-000,t1n,92,NETC,1,sam3,132,box,,0.30362116991643456,0.17898193760262726,0.18600682593856654,0.8257575757575758
BraTS-MET-00009-000,t1n,92,NETC,1,sam3,132,text,Non-Enhancing Tumor Core,0.5740740740740741,0.4025974025974026,0.41333333333333333,0.9393939393939394
BraTS-MET-00009-000,t1n,92,SNFH,2,sam3,958,box,,0.5503584841242745,0.3796514366462553,0.4089294774226281,0.8413361169102297
BraTS-MET-00009-000,t1n,92,SNFH,2,sam3,958,text,Peritumoral Edema,0.5486338797814208,0.37801204819277107,0.421376608841634,0.7860125260960334
BraTS-MET-00009-000,t1n,92,ET,3,sam3,601,box,,0.5486033519553073,0.37798306389530406,0.4129520605550883,0.8169717138103162
BraTS-MET-00009-000,t1n,92,ET,3,sam3,601,text,Enhancing Tumor,0.2049808429118774,0.11419423692636073,0.24153498871331827,0.17803660565723795
BraTS-MET-00009-000,t1n,93,NETC,1,sam3,73,box,,0.13403880070546736,0.07183364839319471,0.07692307692307693,0.5205479452054794
BraTS-MET-00009-000,t1n,93,NETC,1,sam3,73,text,Non-Enhancing Tumor Core,0.08410138248847926,0.043896572459410706,0.043896572459410706,1.0
BraTS-MET-00009-000,t1n,93,SNFH,2,sam3,1018,box,,0.5884787857882028,0.416911045943304,0.4534821903242956,0.8379174852652259
BraTS-MET-00009-000,t1n,93,SNFH,2,sam3,1018,text,Peritumoral Edema,0.5969738651994498,0.42549019607843136,0.45925925925925926,0.8526522593320236
BraTS-MET-00009-000,t1n,93,ET,3,sam3,488,box,,0.4547707558859975,0.2943063352044908,0.3259325044404973,0.7520491803278688
BraTS-MET-00009-000,t1n,93,ET,3,sam3,488,text,Enhancing Tumor,0.2586605080831409,0.14854111405835543,0.2962962962962963,0.22950819672131148
BraTS-MET-00009-000,t1n,94,NETC,1,sam3,12,box,,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1n,94,NETC,1,sam3,12,text,Non-Enhancing Tumor Core,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1n,94,SNFH,2,sam3,1079,box,,0.6468085106382979,0.4779874213836478,0.523836875358989,0.845227062094532
BraTS-MET-00009-000,t1n,94,SNFH,2,sam3,1079,text,Peritumoral Edema,0.6727009413468501,0.5068194217130387,0.5519904931669638,0.860982391102873
BraTS-MET-00009-000,t1n,94,ET,3,sam3,364,box,,0.43548387096774194,0.27835051546391754,0.297,0.8159340659340659
BraTS-MET-00009-000,t1n,94,ET,3,sam3,364,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1n,95,SNFH,2,sam3,1032,box,,0.669710806697108,0.5034324942791762,0.5513784461152882,0.8527131782945736
BraTS-MET-00009-000,t1n,95,SNFH,2,sam3,1032,text,Peritumoral Edema,0.6651035560765924,0.49824355971896955,0.5573018991486575,0.8246124031007752
BraTS-MET-00009-000,t1n,95,ET,3,sam3,308,box,,0.43726937269372695,0.2798110979929162,0.30541237113402064,0.7694805194805194
BraTS-MET-00009-000,t1n,95,ET,3,sam3,308,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1n,96,SNFH,2,sam3,1041,box,,0.7001176009408075,0.5386007237635706,0.5913907284768212,0.8578290105667628
BraTS-MET-00009-000,t1n,96,SNFH,2,sam3,1041,text,Peritumoral Edema,0.736159169550173,0.5824777549623545,0.6695515342250197,0.8174831892411143
BraTS-MET-00009-000,t1n,96,ET,3,sam3,182,box,,0.8322981366459627,0.7127659574468085,0.9571428571428572,0.7362637362637363
BraTS-MET-00009-000,t1n,96,ET,3,sam3,182,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1n,97,SNFH,2,sam3,1002,box,,0.7918968692449355,0.6554878048780488,0.7350427350427351,0.8582834331337326
BraTS-MET-00009-000,t1n,97,SNFH,2,sam3,1002,text,Peritumoral Edema,0.8317135549872122,0.7119089316987741,0.8530954879328436,0.811377245508982
BraTS-MET-00009-000,t1n,97,ET,3,sam3,110,box,,0.8102564102564103,0.6810344827586207,0.9294117647058824,0.7181818181818181
BraTS-MET-00009-000,t1n,97,ET,3,sam3,110,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1n,98,SNFH,2,sam3,933,box,,0.8459556929417826,0.7330357142857142,0.814484126984127,0.879957127545552
BraTS-MET-00009-000,t1n,98,SNFH,2,sam3,933,text,Peritumoral Edema,0.7259923175416133,0.5698492462311557,0.9014308426073132,0.6077170418006431
BraTS-MET-00009-000,t1n,98,ET,3,sam3,75,box,,0.7716535433070866,0.6282051282051282,0.9423076923076923,0.6533333333333333
BraTS-MET-00009-000,t1n,98,ET,3,sam3,75,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1n,99,SNFH,2,sam3,884,box,,0.8416050686378036,0.7265268915223336,0.7891089108910891,0.9015837104072398
BraTS-MET-00009-000,t1n,99,SNFH,2,sam3,884,text,Peritumoral Edema,0.744216787838731,0.5926315789473684,0.8950715421303657,0.6368778280542986
BraTS-MET-00009-000,t1n,99,ET,3,sam3,20,box,,0.7428571428571429,0.5909090909090909,0.8666666666666667,0.65
BraTS-MET-00009-000,t1n,99,ET,3,sam3,20,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1n,100,SNFH,2,sam3,830,box,,0.8694177501413228,0.769,0.8189563365282215,0.9265060240963855
BraTS-MET-00009-000,t1n,100,SNFH,2,sam3,830,text,Peritumoral Edema,0.7680660701995871,0.623463687150838,0.8956661316211878,0.672289156626506
BraTS-MET-00009-000,t1n,101,SNFH,2,sam3,795,box,,0.8564787914003487,0.7489837398373984,0.7958963282937365,0.9270440251572327
BraTS-MET-00009-000,t1n,101,SNFH,2,sam3,795,text,Peritumoral Edema,0.7694524495677233,0.6252927400468384,0.9005059021922428,0.6716981132075471
BraTS-MET-00009-000,t1n,102,SNFH,2,sam3,761,box,,0.8354278874925194,0.7173689619732785,0.7670329670329671,0.9172141918528253
BraTS-MET-00009-000,t1n,102,SNFH,2,sam3,761,text,Peritumoral Edema,0.765375854214123,0.6199261992619927,0.9064748201438849,0.6622864651773982
BraTS-MET-00009-000,t1n,103,SNFH,2,sam3,713,box,,0.8578947368421053,0.7511520737327189,0.8079306071871127,0.9144460028050491
BraTS-MET-00009-000,t1n,103,SNFH,2,sam3,713,text,Peritumoral Edema,0.7942583732057417,0.6587301587301587,0.9205175600739371,0.6984572230014026
BraTS-MET-00009-000,t1n,104,SNFH,2,sam3,679,box,,0.8462603878116344,0.7334933973589436,0.7986928104575164,0.8998527245949927
BraTS-MET-00009-000,t1n,104,SNFH,2,sam3,679,text,Peritumoral Edema,0.7919678714859437,0.6555851063829787,0.8710247349823321,0.7260677466863034
BraTS-MET-00009-000,t1n,105,SNFH,2,sam3,631,box,,0.857992565055762,0.7513020833333334,0.8081232492997199,0.9144215530903328
BraTS-MET-00009-000,t1n,105,SNFH,2,sam3,631,text,Peritumoral Edema,0.8098647573587908,0.68048128342246,0.8130990415335463,0.8066561014263075
BraTS-MET-00009-000,t1n,106,SNFH,2,sam3,580,box,,0.8331862312444837,0.7140695915279879,0.8535262206148282,0.8137931034482758
BraTS-MET-00009-000,t1n,106,SNFH,2,sam3,580,text,Peritumoral Edema,0.673469387755102,0.5076923076923077,0.7289156626506024,0.6258620689655172
BraTS-MET-00009-000,t1n,107,SNFH,2,sam3,519,box,,0.8605341246290801,0.7552083333333334,0.8841463414634146,0.838150289017341
BraTS-MET-00009-000,t1n,107,SNFH,2,sam3,519,text,Peritumoral Edema,0.7342995169082126,0.5801526717557252,0.7364341085271318,0.7321772639691715
BraTS-MET-00009-000,t1n,108,SNFH,2,sam3,459,box,,0.8375378405650857,0.7204861111111112,0.7800751879699248,0.9041394335511983
BraTS-MET-00009-000,t1n,108,SNFH,2,sam3,459,text,Peritumoral Edema,0.7546754675467546,0.6060070671378092,0.7622222222222222,0.7472766884531591
BraTS-MET-00009-000,t1n,109,SNFH,2,sam3,439,box,,0.8940316686967114,0.8083700440528634,0.9607329842931938,0.835990888382688
BraTS-MET-00009-000,t1n,109,SNFH,2,sam3,439,text,Peritumoral Edema,0.7252475247524752,0.5689320388349515,0.7940379403794038,0.6674259681093394
BraTS-MET-00009-000,t1n,110,SNFH,2,sam3,416,box,,0.9111111111111111,0.8367346938775511,0.9365482233502538,0.8870192307692307
BraTS-MET-00009-000,t1n,110,SNFH,2,sam3,416,text,Peritumoral Edema,0.8468244084682441,0.734341252699784,0.8785529715762274,0.8173076923076923
BraTS-MET-00009-000,t1n,111,SNFH,2,sam3,377,box,,0.9107856191744341,0.8361858190709046,0.9144385026737968,0.9071618037135278
BraTS-MET-00009-000,t1n,111,SNFH,2,sam3,377,text,Peritumoral Edema,0.9086161879895561,0.8325358851674641,0.8946015424164524,0.9230769230769231
BraTS-MET-00009-000,t1n,112,SNFH,2,sam3,336,box,,0.9022556390977443,0.821917808219178,0.9118541033434651,0.8928571428571429
BraTS-MET-00009-000,t1n,112,SNFH,2,sam3,336,text,Peritumoral Edema,0.8982558139534884,0.8153034300791556,0.8778409090909091,0.9196428571428571
BraTS-MET-00009-000,t1n,113,SNFH,2,sam3,301,box,,0.8910569105691057,0.8035190615835777,0.8726114649681529,0.9102990033222591
BraTS-MET-00009-000,t1n,113,SNFH,2,sam3,301,text,Peritumoral Edema,0.8732876712328768,0.7750759878419453,0.901060070671378,0.8471760797342193
BraTS-MET-00009-000,t1n,114,SNFH,2,sam3,246,box,,0.873015873015873,0.7746478873239436,0.8527131782945736,0.8943089430894309
BraTS-MET-00009-000,t1n,114,SNFH,2,sam3,246,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1n,115,SNFH,2,sam3,177,box,,0.8177083333333334,0.6916299559471366,0.7584541062801933,0.8870056497175142
BraTS-MET-00009-000,t1n,115,SNFH,2,sam3,177,text,Peritumoral Edema,0.5017921146953405,0.3349282296650718,0.6862745098039216,0.3954802259887006
BraTS-MET-00009-000,t1n,116,SNFH,2,sam3,94,box,,0.6153846153846154,0.4444444444444444,0.4819277108433735,0.851063829787234
BraTS-MET-00009-000,t1n,116,SNFH,2,sam3,94,text,Peritumoral Edema,0.34893617021276596,0.211340206185567,0.2907801418439716,0.43617021276595747
BraTS-MET-00009-000,t1c,49,SNFH,2,sam3,52,box,,0.8297872340425532,0.7090909090909091,0.9285714285714286,0.75
BraTS-MET-00009-000,t1c,49,SNFH,2,sam3,52,text,Peritumoral Edema,0.055734190782422297,0.02866593164277839,0.02866593164277839,1.0
BraTS-MET-00009-000,t1c,50,SNFH,2,sam3,71,box,,0.7883211678832117,0.6506024096385542,0.8181818181818182,0.7605633802816901
BraTS-MET-00009-000,t1c,50,SNFH,2,sam3,71,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,51,SNFH,2,sam3,95,box,,0.3058103975535168,0.18050541516245489,0.21551724137931033,0.5263157894736842
BraTS-MET-00009-000,t1c,51,SNFH,2,sam3,95,text,Peritumoral Edema,0.011065006915629323,0.005563282336578581,0.006369426751592357,0.042105263157894736
BraTS-MET-00009-000,t1c,52,SNFH,2,sam3,137,box,,0.2809224318658281,0.16341463414634147,0.19705882352941176,0.48905109489051096
BraTS-MET-00009-000,t1c,52,SNFH,2,sam3,137,text,Peritumoral Edema,0.017434620174346202,0.008793969849246231,0.010510510510510511,0.051094890510948905
BraTS-MET-00009-000,t1c,52,ET,3,sam3,16,box,,0.7368421052631579,0.5833333333333334,0.6363636363636364,0.875
BraTS-MET-00009-000,t1c,52,ET,3,sam3,16,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,53,SNFH,2,sam3,192,box,,0.05378973105134474,0.02763819095477387,0.03188405797101449,0.171875
BraTS-MET-00009-000,t1c,53,SNFH,2,sam3,192,text,Peritumoral Edema,0.035341365461847386,0.017988552739165987,0.020892687559354226,0.11458333333333333
BraTS-MET-00009-000,t1c,53,ET,3,sam3,52,box,,0.8172043010752689,0.6909090909090909,0.926829268292683,0.7307692307692307
BraTS-MET-00009-000,t1c,53,ET,3,sam3,52,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,54,SNFH,2,sam3,300,box,,0.21792114695340503,0.12228479485116653,0.13881278538812786,0.5066666666666667
BraTS-MET-00009-000,t1c,54,SNFH,2,sam3,300,text,Peritumoral Edema,0.23217922606924643,0.1313364055299539,0.29842931937172773,0.19
BraTS-MET-00009-000,t1c,54,ET,3,sam3,77,box,,0.8057553956834532,0.6746987951807228,0.9032258064516129,0.7272727272727273
BraTS-MET-00009-000,t1c,54,ET,3,sam3,77,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,55,SNFH,2,sam3,456,box,,0.3801893663510561,0.23471223021582735,0.2846237731733915,0.5723684210526315
BraTS-MET-00009-000,t1c,55,SNFH,2,sam3,456,text,Peritumoral Edema,0.5186385737439222,0.350109409190372,0.9937888198757764,0.3508771929824561
BraTS-MET-00009-000,t1c,55,ET,3,sam3,118,box,,0.635036496350365,0.46524064171123,0.5576923076923077,0.7372881355932204
BraTS-MET-00009-000,t1c,55,ET,3,sam3,118,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,56,SNFH,2,sam3,625,box,,0.4276508494434681,0.2719821162444113,0.33733826247689463,0.584
BraTS-MET-00009-000,t1c,56,SNFH,2,sam3,625,text,Peritumoral Edema,0.41708542713567837,0.2634920634920635,0.9707602339181286,0.2656
BraTS-MET-00009-000,t1c,56,ET,3,sam3,175,box,,0.8119891008174387,0.6834862385321101,0.7760416666666666,0.8514285714285714
BraTS-MET-00009-000,t1c,56,ET,3,sam3,175,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,57,SNFH,2,sam3,786,box,,0.48155737704918034,0.31713900134952766,0.40308747855917665,0.5979643765903307
BraTS-MET-00009-000,t1c,57,SNFH,2,sam3,786,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,57,ET,3,sam3,217,box,,0.8524590163934426,0.7428571428571429,0.8666666666666667,0.8387096774193549
BraTS-MET-00009-000,t1c,57,ET,3,sam3,217,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,58,SNFH,2,sam3,949,box,,0.5792396411789833,0.4076969332531569,0.4870689655172414,0.7144362486828241
BraTS-MET-00009-000,t1c,58,SNFH,2,sam3,949,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,58,ET,3,sam3,245,box,,0.8300395256916996,0.7094594594594594,0.8045977011494253,0.8571428571428571
BraTS-MET-00009-000,t1c,58,ET,3,sam3,245,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,59,SNFH,2,sam3,1116,box,,0.6439873417721519,0.4749124854142357,0.5764872521246459,0.7293906810035843
BraTS-MET-00009-000,t1c,59,SNFH,2,sam3,1116,text,Peritumoral Edema,0.25080801551389786,0.1433850702143385,0.45011600928074247,0.17383512544802868
BraTS-MET-00009-000,t1c,59,ET,3,sam3,282,box,,0.8460176991150442,0.7331288343558282,0.8445229681978799,0.8475177304964538
BraTS-MET-00009-000,t1c,59,ET,3,sam3,282,text,Enhancing Tumor,0.5153374233128835,0.34710743801652894,0.3620689655172414,0.8936170212765957
BraTS-MET-00009-000,t1c,60,NETC,1,sam3,32,box,,0.3826086956521739,0.23655913978494625,0.26506024096385544,0.6875
BraTS-MET-00009-000,t1c,60,NETC,1,sam3,32,text,Non-Enhancing Tumor Core,0.08823529411764706,0.046153846153846156,0.047872340425531915,0.5625
BraTS-MET-00009-000,t1c,60,SNFH,2,sam3,1194,box,,0.6330695543523532,0.4631322364411944,0.6296603148301574,0.6365159128978225
BraTS-MET-00009-000,t1c,60,SNFH,2,sam3,1194,text,Peritumoral Edema,0.3204819277108434,0.1908177905308465,0.5708154506437768,0.22278056951423786
BraTS-MET-00009-000,t1c,60,ET,3,sam3,348,box,,0.6878547105561862,0.5242214532871973,0.5684803001876173,0.8706896551724138
BraTS-MET-00009-000,t1c,60,ET,3,sam3,348,text,Enhancing Tumor,0.7898089171974523,0.6526315789473685,0.7093821510297483,0.8908045977011494
BraTS-MET-00009-000,t1c,61,NETC,1,sam3,58,box,,0.40707964601769914,0.25555555555555554,0.27380952380952384,0.7931034482758621
BraTS-MET-00009-000,t1c,61,NETC,1,sam3,58,text,Non-Enhancing Tumor Core,0.24421052631578946,0.13908872901678657,0.13908872901678657,1.0
BraTS-MET-00009-000,t1c,61,SNFH,2,sam3,1227,box,,0.6582278481012658,0.49056603773584906,0.6595744680851063,0.6568867155664222
BraTS-MET-00009-000,t1c,61,SNFH,2,sam3,1227,text,Peritumoral Edema,0.5342524773804395,0.3644914756025867,0.56672760511883,0.5052974735126324
BraTS-MET-00009-000,t1c,61,ET,3,sam3,438,box,,0.691699604743083,0.5287009063444109,0.6097560975609756,0.7990867579908676
BraTS-MET-00009-000,t1c,61,ET,3,sam3,438,text,Enhancing Tumor,0.8081321473951716,0.6780383795309168,0.9111747851002865,0.726027397260274
BraTS-MET-00009-000,t1c,62,NETC,1,sam3,84,box,,0.6271186440677966,0.4567901234567901,0.4868421052631579,0.8809523809523809
BraTS-MET-00009-000,t1c,62,NETC,1,sam3,84,text,Non-Enhancing Tumor Core,0.7657142857142857,0.6203703703703703,0.7362637362637363,0.7976190476190477
BraTS-MET-00009-000,t1c,62,SNFH,2,sam3,1201,box,,0.73328025477707,0.5788812067881836,0.7025171624713958,0.7668609492089925
BraTS-MET-00009-000,t1c,62,SNFH,2,sam3,1201,text,Peritumoral Edema,0.6266432953549518,0.4562858966177409,0.6614246068455134,0.5953372189841799
